benchmark,topology,k,R,N,task_id,score,gpu_dynamic_kJ,utilization,answered,source_file,decent_convention
SWE_bench,sas,5,,1,django__django-16139,0.0,2.309789,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sympy__sympy-13773,0.0,2.191002,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,django__django-12497,0.0,2.893619,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,django__django-15320,0.0,1.569176,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,django__django-12284,0.0,2.157954,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sympy__sympy-15308,0.0,1.969991,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,scikit-learn__scikit-learn-13439,0.0,1.903301,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,matplotlib__matplotlib-18869,0.0,1.755907,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,django__django-11620,0.0,1.807488,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sympy__sympy-11897,0.0,3.223126,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,django__django-11848,0.0,2.886892,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sympy__sympy-24066,0.0,2.050419,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,django__django-15996,0.0,2.090978,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sphinx-doc__sphinx-8713,0.0,3.067801,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,scikit-learn__scikit-learn-25638,0.0,1.973886,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sympy__sympy-24152,0.0,2.144976,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sympy__sympy-22840,0.0,3.933384,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,django__django-12589,0.0,1.950245,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,pydata__xarray-4248,0.0,2.342791,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,pytest-dev__pytest-5495,0.0,1.606518,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sympy__sympy-14317,0.0,1.886171,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,astropy__astropy-14182,0.0,1.937528,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sympy__sympy-11870,0.0,2.009659,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sympy__sympy-15345,0.0,2.296717,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,mwaskom__seaborn-3010,0.0,1.632883,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,matplotlib__matplotlib-24334,0.0,2.322809,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sympy__sympy-14396,0.0,2.683257,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,scikit-learn__scikit-learn-25747,0.0,2.01807,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,django__django-15202,0.0,1.9229,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,astropy__astropy-7746,0.0,2.391048,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sympy__sympy-21171,0.0,1.895859,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,matplotlib__matplotlib-23299,0.0,1.621317,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,scikit-learn__scikit-learn-13142,0.0,1.977074,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,django__django-12308,0.0,1.813081,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sympy__sympy-13031,0.0,1.904056,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,pytest-dev__pytest-8365,0.0,2.259434,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sympy__sympy-15346,0.0,5.470726,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,django__django-16229,0.0,1.823762,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,django__django-16820,0.0,1.854395,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,django__django-13158,0.0,1.771257,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sympy__sympy-15609,0.0,2.579304,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sympy__sympy-13971,0.0,1.87256,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sympy__sympy-20154,0.0,4.737789,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,django__django-14534,0.0,1.997495,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sympy__sympy-18532,0.0,1.595521,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,django__django-15819,0.0,1.71754,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sympy__sympy-17139,0.0,3.530284,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,pydata__xarray-4493,0.0,1.938852,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,sphinx-doc__sphinx-10451,0.0,1.801123,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,5,,1,django__django-13447,0.0,2.434153,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k5.jsonl,
SWE_bench,sas,50,,1,django__django-16139,0.0,39.619926,0.36,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sympy__sympy-13773,0.0,30.070643,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,django__django-12497,1.0,11.949918,0.42,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,django__django-15320,0.0,46.421981,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,django__django-12284,0.0,20.826,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sympy__sympy-15308,0.0,26.649629,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,scikit-learn__scikit-learn-13439,1.0,27.680772,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,matplotlib__matplotlib-18869,0.0,32.906179,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,django__django-11620,1.0,34.48066,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sympy__sympy-11897,0.0,41.469503,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,django__django-11848,0.0,46.07418,0.66,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sympy__sympy-24066,0.0,81.921058,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,django__django-15996,0.0,17.911924,0.88,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sphinx-doc__sphinx-8713,1.0,24.513311,0.64,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,scikit-learn__scikit-learn-25638,0.0,56.70337,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sympy__sympy-24152,1.0,57.638755,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sympy__sympy-22840,0.0,72.156723,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,django__django-12589,0.0,39.401474,0.76,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,pydata__xarray-4248,0.0,19.585568,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,pytest-dev__pytest-5495,0.0,30.477032,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sympy__sympy-14317,0.0,28.026904,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,astropy__astropy-14182,0.0,42.194407,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sympy__sympy-11870,0.0,48.500531,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sympy__sympy-15345,0.0,26.699801,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,mwaskom__seaborn-3010,1.0,51.712721,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,matplotlib__matplotlib-24334,1.0,33.644119,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sympy__sympy-14396,0.0,37.2337,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,scikit-learn__scikit-learn-25747,0.0,61.126299,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,django__django-15202,0.0,34.5351,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,astropy__astropy-7746,0.0,65.247723,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sympy__sympy-21171,0.0,88.328768,0.98,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,matplotlib__matplotlib-23299,0.0,35.022082,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,scikit-learn__scikit-learn-13142,0.0,36.058033,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,django__django-12308,0.0,30.132342,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sympy__sympy-13031,0.0,64.69575,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,pytest-dev__pytest-8365,0.0,58.581114,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sympy__sympy-15346,0.0,100.212671,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,django__django-16229,0.0,28.439338,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,django__django-16820,0.0,20.704191,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,django__django-13158,0.0,25.252409,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sympy__sympy-15609,1.0,29.849438,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sympy__sympy-13971,1.0,34.650384,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sympy__sympy-20154,1.0,50.794057,0.94,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,django__django-14534,0.0,25.961142,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sympy__sympy-18532,0.0,25.409177,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,django__django-15819,0.0,34.472903,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sympy__sympy-17139,0.0,42.041631,0.98,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,pydata__xarray-4493,0.0,35.118337,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,sphinx-doc__sphinx-10451,0.0,47.423602,0.38,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,50,,1,django__django-13447,1.0,44.379552,1.0,1,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k50.jsonl,
SWE_bench,sas,7,,1,django__django-16139,0.0,3.067171,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,sympy__sympy-13773,0.0,3.482974,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,django__django-12497,0.0,4.42173,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,django__django-15320,0.0,2.85563,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,django__django-12284,0.0,2.677983,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,sympy__sympy-15308,0.0,3.139935,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,scikit-learn__scikit-learn-13439,0.0,2.602957,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,matplotlib__matplotlib-18869,0.0,2.839466,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,django__django-11620,0.0,2.657229,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,sympy__sympy-11897,0.0,4.047194,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,django__django-11848,0.0,4.425772,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,sympy__sympy-24066,0.0,4.653711,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,django__django-15996,0.0,2.844123,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,sphinx-doc__sphinx-8713,0.0,3.71718,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,scikit-learn__scikit-learn-25638,0.0,6.576907,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,sympy__sympy-24152,0.0,3.131308,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,sympy__sympy-22840,0.0,4.923612,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,django__django-12589,0.0,2.482882,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,pydata__xarray-4248,0.0,2.920006,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,pytest-dev__pytest-5495,0.0,2.099176,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,sympy__sympy-14317,0.0,2.485612,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,astropy__astropy-14182,0.0,2.733077,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,sympy__sympy-11870,0.0,2.97074,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,sympy__sympy-15345,0.0,3.091356,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,mwaskom__seaborn-3010,0.0,3.453133,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,matplotlib__matplotlib-24334,0.0,2.501426,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,sympy__sympy-14396,0.0,3.318661,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,scikit-learn__scikit-learn-25747,0.0,2.695834,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,django__django-15202,0.0,3.194385,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,astropy__astropy-7746,0.0,3.596264,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,sympy__sympy-21171,0.0,3.231505,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,matplotlib__matplotlib-23299,0.0,2.269989,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,scikit-learn__scikit-learn-13142,0.0,2.810264,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,django__django-12308,0.0,2.781144,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,sympy__sympy-13031,0.0,5.029836,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,pytest-dev__pytest-8365,0.0,2.975526,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,sympy__sympy-15346,0.0,5.891147,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,django__django-16229,0.0,2.418787,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,django__django-16820,0.0,3.104567,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,django__django-13158,0.0,2.352424,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,sympy__sympy-15609,0.0,3.804663,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,sympy__sympy-13971,0.0,3.068712,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,sympy__sympy-20154,0.0,5.391052,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,django__django-14534,0.0,2.977692,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,sympy__sympy-18532,0.0,2.338261,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,django__django-15819,0.0,2.764436,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,sympy__sympy-17139,0.0,4.567951,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
SWE_bench,sas,7,,1,pydata__xarray-4493,0.0,2.47062,1.0,0,final_qwen9b_canonical/SWE_bench/k_sweep/Qwen_Qwen3.5-9B_sas_k7.jsonl,
